,district,cell,household_head,find_hh,consent1,children_in_hh,hhmembers,name_hh_member,relation_to_hh_head,gender_hh_member,age_hh_member
3216,district B,cell_2,webster,1,1.0,1.0,8.0,webster,1.0,0.0,45.0
3217,district B,cell_2,webster,1,1.0,1.0,8.0,willis,3.0,0.0,9.0
3218,district B,cell_2,webster,1,1.0,1.0,8.0,ambroise,3.0,0.0,7.0
3219,district B,cell_2,webster,1,1.0,1.0,8.0,chile,3.0,0.0,5.0
3220,district B,cell_2,webster,1,1.0,1.0,8.0,crawford,3.0,0.0,1.0
3221,district B,cell_2,webster,1,1.0,1.0,8.0,hailee,2.0,1.0,33.0
3222,district B,cell_2,webster,1,1.0,1.0,8.0,jocosa,3.0,1.0,13.0
3223,district B,cell_2,webster,1,1.0,1.0,8.0,becca,3.0,1.0,3.0
3224,district B,cell_2,flower,1,1.0,1.0,5.0,leland,3.0,0.0,31.0
3225,district B,cell_2,flower,1,1.0,1.0,5.0,miles,5.0,0.0,7.0
3226,district B,cell_2,flower,1,1.0,1.0,5.0,pascal,5.0,0.0,2.0
3227,district B,cell_2,flower,1,1.0,1.0,5.0,flower,1.0,1.0,62.0
3228,district B,cell_2,flower,1,1.0,1.0,5.0,gardenia,10.0,1.0,26.0
3229,district B,cell_2,roosevelt,1,1.0,1.0,5.0,roosevelt,1.0,0.0,81.0
3230,district B,cell_2,roosevelt,1,1.0,1.0,5.0,russel,3.0,0.0,30.0
3231,district B,cell_2,roosevelt,1,1.0,1.0,5.0,thabo,3.0,0.0,27.0
3232,district B,cell_2,roosevelt,1,1.0,1.0,5.0,truman,3.0,0.0,2.0
3233,district B,cell_2,roosevelt,1,1.0,1.0,5.0,nell,3.0,1.0,27.0
3234,district B,cell_2,xavior,1,1.0,1.0,9.0,xavior,1.0,0.0,53.0
3235,district B,cell_2,xavior,1,1.0,1.0,9.0,aaron,5.0,0.0,1.0
3236,district B,cell_2,xavior,1,1.0,1.0,9.0,reanna,2.0,1.0,46.0
3237,district B,cell_2,xavior,1,1.0,1.0,9.0,corina,3.0,1.0,23.0
3238,district B,cell_2,xavior,1,1.0,1.0,9.0,sybella,3.0,1.0,20.0
3239,district B,cell_2,xavior,1,1.0,1.0,9.0,cearra,3.0,1.0,17.0
3240,district B,cell_2,xavior,1,1.0,1.0,9.0,evelina,3.0,1.0,15.0
3241,district B,cell_2,xavior,1,1.0,1.0,9.0,harmonie,3.0,1.0,12.0
3242,district B,cell_2,xavior,1,1.0,1.0,9.0,marilynn,3.0,1.0,7.0
3243,district B,cell_1,bradley,1,1.0,1.0,8.0,bradley,1.0,0.0,60.0
3244,district B,cell_1,bradley,1,1.0,1.0,8.0,corie,3.0,0.0,24.0
3245,district B,cell_1,bradley,1,1.0,1.0,8.0,dwight,5.0,0.0,7.0
3246,district B,cell_1,bradley,1,1.0,1.0,8.0,esdras,5.0,0.0,0.0
3247,district B,cell_1,bradley,1,1.0,1.0,8.0,praise,2.0,1.0,57.0
3248,district B,cell_1,bradley,1,1.0,1.0,8.0,lauressa,3.0,1.0,31.0
3249,district B,cell_1,bradley,1,1.0,1.0,8.0,margery,3.0,1.0,27.0
3250,district B,cell_1,bradley,1,1.0,1.0,8.0,phoebe,3.0,1.0,26.0
3251,district B,cell_2,janelle,1,1.0,1.0,5.0,janelle,1.0,1.0,62.0
3252,district B,cell_2,janelle,1,1.0,1.0,5.0,kristel,3.0,1.0,39.0
3253,district B,cell_2,janelle,1,1.0,1.0,5.0,kaylyn,5.0,1.0,12.0
3254,district B,cell_2,janelle,1,1.0,1.0,5.0,tami,5.0,1.0,3.0
3255,district B,cell_2,janelle,1,1.0,1.0,5.0,claribel,5.0,1.0,1.0
3256,district B,cell_2,shawnda,1,1.0,1.0,7.0,hudson,3.0,0.0,13.0
3257,district B,cell_2,shawnda,1,1.0,1.0,7.0,ike,3.0,0.0,11.0
3258,district B,cell_2,shawnda,1,1.0,1.0,7.0,jachin,3.0,0.0,8.0
3259,district B,cell_2,shawnda,1,1.0,1.0,7.0,jaycob,3.0,0.0,3.0
3260,district B,cell_2,shawnda,1,1.0,1.0,7.0,shawnda,1.0,1.0,36.0
3261,district B,cell_2,shawnda,1,1.0,1.0,7.0,kilie,3.0,1.0,6.0
3262,district B,cell_2,shawnda,1,1.0,1.0,7.0,letty,3.0,1.0,1.0
3263,district B,cell_1,marcelline,1,1.0,1.0,4.0,lawrence,3.0,0.0,21.0
3264,district B,cell_1,marcelline,1,1.0,1.0,4.0,major,3.0,0.0,1.0
3265,district B,cell_1,marcelline,1,1.0,1.0,4.0,marcelline,1.0,1.0,50.0
3266,district B,cell_1,marcelline,1,1.0,1.0,4.0,sharleen,3.0,1.0,25.0
3267,district B,cell_1,mark,1,1.0,1.0,6.0,mark,1.0,0.0,87.0
3268,district B,cell_1,mark,1,1.0,1.0,6.0,marshal,5.0,0.0,31.0
3269,district B,cell_1,mark,1,1.0,1.0,6.0,trisha,2.0,1.0,85.0
3270,district B,cell_1,mark,1,1.0,1.0,6.0,trish,5.0,1.0,20.0
3271,district B,cell_1,mark,1,1.0,1.0,6.0,stacee,5.0,1.0,22.0
3272,district B,cell_1,mark,1,1.0,1.0,6.0,zena,3.0,1.0,1.0
3273,district B,cell_1,marshall,1,1.0,1.0,6.0,marshall,1.0,0.0,65.0
3274,district B,cell_1,marshall,1,1.0,1.0,6.0,nolene,2.0,1.0,62.0
3275,district B,cell_1,marshall,1,1.0,1.0,6.0,mahalath,3.0,1.0,24.0
3276,district B,cell_1,marshall,1,1.0,1.0,6.0,liz,3.0,1.0,17.0
3277,district B,cell_1,marshall,1,1.0,1.0,6.0,lexi,5.0,1.0,6.0
3278,district B,cell_1,marshall,1,1.0,1.0,6.0,margaretta,5.0,1.0,0.0
3279,district B,cell_1,clayton,1,1.0,1.0,9.0,clayton,1.0,0.0,78.0
3280,district B,cell_1,clayton,1,1.0,1.0,9.0,damien,3.0,0.0,26.0
3281,district B,cell_1,clayton,1,1.0,1.0,9.0,henry,3.0,0.0,24.0
3282,district B,cell_1,clayton,1,1.0,1.0,9.0,mat,3.0,0.0,18.0
3283,district B,cell_1,clayton,1,1.0,1.0,9.0,reuel,5.0,0.0,8.0
3284,district B,cell_1,clayton,1,1.0,1.0,9.0,sabine,2.0,1.0,54.0
3285,district B,cell_1,clayton,1,1.0,1.0,9.0,oni,3.0,1.0,21.0
3286,district B,cell_1,clayton,1,1.0,1.0,9.0,cherie,3.0,1.0,14.0
3287,district B,cell_1,clayton,1,1.0,1.0,9.0,damaris,5.0,1.0,0.0
3288,district B,cell_1,robert,1,1.0,1.0,7.0,robert,1.0,0.0,59.0
3289,district B,cell_1,robert,1,1.0,1.0,7.0,whitaker,3.0,0.0,17.0
3290,district B,cell_1,robert,1,1.0,1.0,7.0,ace,5.0,0.0,2.0
3291,district B,cell_1,robert,1,1.0,1.0,7.0,elisabeth,2.0,1.0,48.0
3292,district B,cell_1,robert,1,1.0,1.0,7.0,griselda,3.0,1.0,24.0
3293,district B,cell_1,robert,1,1.0,1.0,7.0,topsy,3.0,1.0,20.0
3294,district B,cell_1,robert,1,1.0,1.0,7.0,naamah,3.0,1.0,12.0
3295,district B,cell_1,boyce,1,1.0,1.0,8.0,boyce,1.0,0.0,40.0
3296,district B,cell_1,boyce,1,1.0,1.0,8.0,bradford,3.0,0.0,7.0
3297,district B,cell_1,boyce,1,1.0,1.0,8.0,angelica,2.0,1.0,36.0
3298,district B,cell_1,boyce,1,1.0,1.0,8.0,ir_n_e,3.0,1.0,12.0
3299,district B,cell_1,boyce,1,1.0,1.0,8.0,carreen,3.0,1.0,11.0
3300,district B,cell_1,boyce,1,1.0,1.0,8.0,kristeen,3.0,1.0,5.0
3301,district B,cell_1,boyce,1,1.0,1.0,8.0,luvenia,3.0,1.0,5.0
3302,district B,cell_1,boyce,1,1.0,1.0,8.0,carola,3.0,1.0,0.0
3303,district B,cell_1,leesa,1,1.0,1.0,7.0,dallas,3.0,0.0,16.0
3304,district B,cell_1,leesa,1,1.0,1.0,7.0,edwyn,3.0,0.0,13.0
3305,district B,cell_1,leesa,1,1.0,1.0,7.0,gabe,3.0,0.0,0.0
3306,district B,cell_1,leesa,1,1.0,1.0,7.0,leesa,1.0,1.0,35.0
3307,district B,cell_1,leesa,1,1.0,1.0,7.0,armelle,3.0,1.0,11.0
3308,district B,cell_1,leesa,1,1.0,1.0,7.0,jade,3.0,1.0,8.0
3309,district B,cell_1,leesa,1,1.0,1.0,7.0,delilah,3.0,1.0,5.0
3310,district B,cell_2,bennett,1,1.0,1.0,5.0,bennett,1.0,0.0,34.0
3311,district B,cell_2,bennett,1,1.0,1.0,5.0,darnell,3.0,0.0,1.0
3312,district B,cell_2,bennett,1,1.0,1.0,5.0,derrick,3.0,0.0,0.0
3313,district B,cell_2,bennett,1,1.0,1.0,5.0,gwenaelle,2.0,1.0,28.0
3314,district B,cell_2,bennett,1,1.0,1.0,5.0,krystina,0.0,1.0,10.0
3315,district B,cell_1,nat,1,1.0,1.0,4.0,nat,1.0,0.0,32.0
3316,district B,cell_1,nat,1,1.0,1.0,4.0,reid,3.0,0.0,7.0
3317,district B,cell_1,nat,1,1.0,1.0,4.0,delicia,2.0,1.0,33.0
3318,district B,cell_1,nat,1,1.0,1.0,4.0,rain,3.0,1.0,3.0
3319,district B,cell_2,ayomide,1,1.0,1.0,9.0,reynold,3.0,0.0,18.0
3320,district B,cell_2,ayomide,1,1.0,1.0,9.0,ward,5.0,0.0,8.0
3321,district B,cell_2,ayomide,1,1.0,1.0,9.0,chas,5.0,0.0,6.0
3322,district B,cell_2,ayomide,1,1.0,1.0,9.0,ayomide,1.0,1.0,53.0
3323,district B,cell_2,ayomide,1,1.0,1.0,9.0,maxene,3.0,1.0,29.0
3324,district B,cell_2,ayomide,1,1.0,1.0,9.0,opaline,3.0,1.0,27.0
3325,district B,cell_2,ayomide,1,1.0,1.0,9.0,trixie,3.0,1.0,22.0
3326,district B,cell_2,ayomide,1,1.0,1.0,9.0,millie,5.0,1.0,3.0
3327,district B,cell_2,ayomide,1,1.0,1.0,9.0,queenie,5.0,1.0,1.0
3328,district B,cell_2,dannie,1,1.0,1.0,7.0,dannie,1.0,0.0,42.0
3329,district B,cell_2,dannie,1,1.0,1.0,7.0,dene,3.0,0.0,14.0
3330,district B,cell_2,dannie,1,1.0,1.0,7.0,latisha,2.0,1.0,42.0
3331,district B,cell_2,dannie,1,1.0,1.0,7.0,thelma,3.0,1.0,12.0
3332,district B,cell_2,dannie,1,1.0,1.0,7.0,netta,3.0,1.0,10.0
3333,district B,cell_2,dannie,1,1.0,1.0,7.0,ludmilla,3.0,1.0,9.0
3334,district B,cell_2,dannie,1,1.0,1.0,7.0,gae,3.0,1.0,0.0
3335,district B,cell_1,dieudonn_,1,1.0,1.0,5.0,dieudonn_,1.0,0.0,50.0
3336,district B,cell_1,dieudonn_,1,1.0,1.0,5.0,eloi,3.0,0.0,10.0
3337,district B,cell_1,dieudonn_,1,1.0,1.0,5.0,fulk,3.0,0.0,3.0
3338,district B,cell_1,dieudonn_,1,1.0,1.0,5.0,marsha,2.0,1.0,29.0
3339,district B,cell_1,dieudonn_,1,1.0,1.0,5.0,lillie,3.0,1.0,5.0
3340,district B,cell_1,alyssa,1,1.0,1.0,6.0,landon,5.0,0.0,20.0
3341,district B,cell_1,alyssa,1,1.0,1.0,6.0,lenard,5.0,0.0,6.0
3342,district B,cell_1,alyssa,1,1.0,1.0,6.0,alyssa,1.0,1.0,76.0
3343,district B,cell_1,alyssa,1,1.0,1.0,6.0,tamzen,5.0,1.0,27.0
3344,district B,cell_1,alyssa,1,1.0,1.0,6.0,alma,5.0,1.0,8.0
3345,district B,cell_1,alyssa,1,1.0,1.0,6.0,kasandra,5.0,1.0,1.0
3346,district B,cell_1,dyan,1,1.0,1.0,6.0,methuselah,3.0,0.0,22.0
3347,district B,cell_1,dyan,1,1.0,1.0,6.0,ted,5.0,0.0,12.0
3348,district B,cell_1,dyan,1,1.0,1.0,6.0,dyan,1.0,1.0,64.0
3349,district B,cell_1,dyan,1,1.0,1.0,6.0,delice,3.0,1.0,29.0
3350,district B,cell_1,dyan,1,1.0,1.0,6.0,georgene,5.0,1.0,6.0
3351,district B,cell_1,dyan,1,1.0,1.0,6.0,marie,5.0,1.0,1.0
3352,district B,cell_1,renard,1,1.0,1.0,5.0,renard,1.0,0.0,31.0
3353,district B,cell_1,renard,1,1.0,1.0,5.0,silas,3.0,0.0,6.0
3354,district B,cell_1,renard,1,1.0,1.0,5.0,elfreda,2.0,1.0,27.0
3355,district B,cell_1,renard,1,1.0,1.0,5.0,deena,3.0,1.0,4.0
3356,district B,cell_1,renard,1,1.0,1.0,5.0,annabella,3.0,1.0,2.0
3357,district B,cell_2,bert,1,1.0,1.0,6.0,bert,1.0,0.0,39.0
3358,district B,cell_2,bert,1,1.0,1.0,6.0,bethuel,3.0,0.0,12.0
3359,district B,cell_2,bert,1,1.0,1.0,6.0,daniel,3.0,0.0,6.0
3360,district B,cell_2,bert,1,1.0,1.0,6.0,elliott,3.0,0.0,3.0
3361,district B,cell_2,bert,1,1.0,1.0,6.0,dixie,2.0,1.0,35.0
3362,district B,cell_2,bert,1,1.0,1.0,6.0,josephine,3.0,1.0,13.0
3363,district B,cell_1,adwoa,1,1.0,1.0,4.0,york,3.0,0.0,28.0
3364,district B,cell_1,adwoa,1,1.0,1.0,4.0,arnie,5.0,0.0,8.0
3365,district B,cell_1,adwoa,1,1.0,1.0,4.0,adwoa,1.0,1.0,58.0
3366,district B,cell_1,adwoa,1,1.0,1.0,4.0,mariah,5.0,1.0,3.0
3367,district B,cell_1,cymbeline,1,1.0,1.0,6.0,cymbeline,1.0,0.0,59.0
3368,district B,cell_1,cymbeline,1,1.0,1.0,6.0,flip,3.0,0.0,13.0
3369,district B,cell_1,cymbeline,1,1.0,1.0,6.0,garry,3.0,0.0,7.0
3370,district B,cell_1,cymbeline,1,1.0,1.0,6.0,hananiah,3.0,0.0,0.0
3371,district B,cell_1,cymbeline,1,1.0,1.0,6.0,peronel,2.0,1.0,38.0
3372,district B,cell_1,cymbeline,1,1.0,1.0,6.0,panda,3.0,1.0,16.0
3373,district B,cell_2,catherine,1,1.0,1.0,4.0,gil (2),5.0,0.0,6.0
3374,district B,cell_2,catherine,1,1.0,1.0,4.0,pierce,5.0,0.0,1.0
3375,district B,cell_2,catherine,1,1.0,1.0,4.0,catherine,1.0,1.0,56.0
3376,district B,cell_2,catherine,1,1.0,1.0,4.0,keshia,3.0,1.0,25.0
3377,district B,cell_2,guillaume,1,1.0,1.0,7.0,guillaume,1.0,0.0,52.0
3378,district B,cell_2,guillaume,1,1.0,1.0,7.0,herman,3.0,0.0,12.0
3379,district B,cell_2,guillaume,1,1.0,1.0,7.0,barb,2.0,1.0,38.0
3380,district B,cell_2,guillaume,1,1.0,1.0,7.0,davina,3.0,1.0,18.0
3381,district B,cell_2,guillaume,1,1.0,1.0,7.0,eveline,3.0,1.0,16.0
3382,district B,cell_2,guillaume,1,1.0,1.0,7.0,lydie,3.0,1.0,10.0
3383,district B,cell_2,guillaume,1,1.0,1.0,7.0,joni (1),3.0,1.0,1.0
3384,district B,cell_1,india,1,1.0,1.0,3.0,audley,5.0,0.0,28.0
3385,district B,cell_1,india,1,1.0,1.0,3.0,india,1.0,1.0,64.0
3386,district B,cell_1,india,1,1.0,1.0,3.0,berenice,5.0,1.0,3.0
3387,district B,cell_1,coty,1,1.0,1.0,4.0,coty,1.0,0.0,56.0
3388,district B,cell_1,coty,1,1.0,1.0,4.0,darrel,3.0,0.0,12.0
3389,district B,cell_1,coty,1,1.0,1.0,4.0,ayo,2.0,1.0,25.0
3390,district B,cell_1,coty,1,1.0,1.0,4.0,rosalin,3.0,1.0,2.0
3391,district B,cell_2,detta,1,1.0,1.0,5.0,detta,1.0,0.0,50.0
3392,district B,cell_2,detta,1,1.0,1.0,5.0,driskoll,3.0,0.0,8.0
3393,district B,cell_2,detta,1,1.0,1.0,5.0,gyles,3.0,0.0,5.0
3394,district B,cell_2,detta,1,1.0,1.0,5.0,cosette,2.0,1.0,35.0
3395,district B,cell_2,detta,1,1.0,1.0,5.0,kizzy,3.0,1.0,3.0
3396,district B,cell_1,joash,1,1.0,1.0,5.0,joash,1.0,0.0,45.0
3397,district B,cell_1,joash,1,1.0,1.0,5.0,kenrick,3.0,0.0,3.0
3398,district B,cell_1,joash,1,1.0,1.0,5.0,deidra,2.0,1.0,28.0
3399,district B,cell_1,joash,1,1.0,1.0,5.0,doreen,3.0,1.0,8.0
3400,district B,cell_1,joash,1,1.0,1.0,5.0,mathilda,3.0,1.0,0.0
3401,district B,cell_2,geraldine,1,1.0,1.0,4.0,abisai,3.0,0.0,36.0
3402,district B,cell_2,geraldine,1,1.0,1.0,4.0,geraldine,1.0,1.0,76.0
3403,district B,cell_2,geraldine,1,1.0,1.0,4.0,callista,10.0,1.0,22.0
3404,district B,cell_2,geraldine,1,1.0,1.0,4.0,colette,5.0,1.0,3.0
3405,district B,cell_1,sondra,1,1.0,1.0,4.0,c_sar,3.0,0.0,21.0
3406,district B,cell_1,sondra,1,1.0,1.0,4.0,sondra,1.0,1.0,60.0
3407,district B,cell_1,sondra,1,1.0,1.0,4.0,laurinda,3.0,1.0,23.0
3408,district B,cell_1,sondra,1,1.0,1.0,4.0,marian (1),5.0,1.0,3.0
3409,district B,cell_1,bryanna,1,1.0,1.0,4.0,keshaun,8.0,0.0,25.0
3410,district B,cell_1,bryanna,1,1.0,1.0,4.0,lamech,3.0,0.0,1.0
3411,district B,cell_1,bryanna,1,1.0,1.0,4.0,bryanna,1.0,1.0,28.0
3412,district B,cell_1,bryanna,1,1.0,1.0,4.0,primula,3.0,1.0,4.0
3413,district B,cell_1,kegan,1,1.0,1.0,8.0,kegan,1.0,0.0,50.0
3414,district B,cell_1,kegan,1,1.0,1.0,8.0,nigel,3.0,0.0,19.0
3415,district B,cell_1,kegan,1,1.0,1.0,8.0,osmond,3.0,0.0,14.0
3416,district B,cell_1,kegan,1,1.0,1.0,8.0,philo,3.0,0.0,11.0
3417,district B,cell_1,kegan,1,1.0,1.0,8.0,royale,3.0,0.0,3.0
3418,district B,cell_1,kegan,1,1.0,1.0,8.0,dorothy,2.0,1.0,43.0
3419,district B,cell_1,kegan,1,1.0,1.0,8.0,nkosazana,3.0,1.0,8.0
3420,district B,cell_1,kegan,1,1.0,1.0,8.0,gloria,3.0,1.0,6.0
3421,district B,cell_2,sheryl,1,1.0,1.0,4.0,aloysius,5.0,0.0,1.0
3422,district B,cell_2,sheryl,1,1.0,1.0,4.0,sheryl,1.0,1.0,54.0
3423,district B,cell_2,sheryl,1,1.0,1.0,4.0,debbie,3.0,1.0,24.0
3424,district B,cell_2,sheryl,1,1.0,1.0,4.0,magdalen,5.0,1.0,5.0
3425,district B,cell_2,amal (2),1,1.0,1.0,6.0,amal (2),1.0,0.0,33.0
3426,district B,cell_2,amal (2),1,1.0,1.0,6.0,arnaud,3.0,0.0,9.0
3427,district B,cell_2,amal (2),1,1.0,1.0,6.0,austen,3.0,0.0,1.0
3428,district B,cell_2,amal (2),1,1.0,1.0,6.0,makenna,2.0,1.0,35.0
3429,district B,cell_2,amal (2),1,1.0,1.0,6.0,toni (2),3.0,1.0,7.0
3430,district B,cell_2,amal (2),1,1.0,1.0,6.0,marilena,3.0,1.0,4.0
3431,district B,cell_1,peggie,1,1.0,1.0,6.0,l_andre,3.0,0.0,15.0
3432,district B,cell_1,peggie,1,1.0,1.0,6.0,lex,3.0,0.0,10.0
3433,district B,cell_1,peggie,1,1.0,1.0,6.0,mansel,3.0,0.0,7.0
3434,district B,cell_1,peggie,1,1.0,1.0,6.0,peggie,1.0,1.0,38.0
3435,district B,cell_1,peggie,1,1.0,1.0,6.0,ann,3.0,1.0,12.0
3436,district B,cell_1,peggie,1,1.0,1.0,6.0,dianne,3.0,1.0,2.0
3437,district B,cell_2,olympe,1,1.0,1.0,7.0,mathieu,3.0,0.0,18.0
3438,district B,cell_2,olympe,1,1.0,1.0,7.0,nazaire,3.0,0.0,15.0
3439,district B,cell_2,olympe,1,1.0,1.0,7.0,otis,3.0,0.0,10.0
3440,district B,cell_2,olympe,1,1.0,1.0,7.0,sachie,5.0,0.0,2.0
3441,district B,cell_2,olympe,1,1.0,1.0,7.0,olympe,1.0,1.0,39.0
3442,district B,cell_2,olympe,1,1.0,1.0,7.0,godiva,3.0,1.0,21.0
3443,district B,cell_2,olympe,1,1.0,1.0,7.0,tawnie,3.0,1.0,11.0
3444,district B,cell_2,selima,1,1.0,1.0,5.0,bart,3.0,0.0,9.0
3445,district B,cell_2,selima,1,1.0,1.0,5.0,selima,1.0,1.0,33.0
3446,district B,cell_2,selima,1,1.0,1.0,5.0,syntyche,3.0,1.0,13.0
3447,district B,cell_2,selima,1,1.0,1.0,5.0,arlene,3.0,1.0,5.0
3448,district B,cell_2,selima,1,1.0,1.0,5.0,christy,3.0,1.0,3.0
3449,district B,cell_1,marjani,1,1.0,1.0,5.0,blythe,2.0,0.0,70.0
3450,district B,cell_1,marjani,1,1.0,1.0,5.0,desmond,5.0,0.0,11.0
3451,district B,cell_1,marjani,1,1.0,1.0,5.0,drake,5.0,0.0,0.0
3452,district B,cell_1,marjani,1,1.0,1.0,5.0,marjani,1.0,1.0,41.0
3453,district B,cell_1,marjani,1,1.0,1.0,5.0,kristia,3.0,1.0,29.0
3454,district B,cell_1,heber (2),1,1.0,1.0,6.0,heber (2),1.0,0.0,66.0
3455,district B,cell_1,heber (2),1,1.0,1.0,6.0,jack,3.0,0.0,17.0
3456,district B,cell_1,heber (2),1,1.0,1.0,6.0,jean-marie,5.0,0.0,1.0
3457,district B,cell_1,heber (2),1,1.0,1.0,6.0,eireen,2.0,1.0,50.0
3458,district B,cell_1,heber (2),1,1.0,1.0,6.0,lynsay,3.0,1.0,24.0
3459,district B,cell_1,heber (2),1,1.0,1.0,6.0,am_lie,5.0,1.0,5.0
3460,district B,cell_2,jasmin,1,1.0,1.0,4.0,jasmin,1.0,1.0,45.0
3461,district B,cell_2,jasmin,1,1.0,1.0,4.0,ad_la�de,3.0,1.0,24.0
3462,district B,cell_2,jasmin,1,1.0,1.0,4.0,kathie,3.0,1.0,15.0
3463,district B,cell_2,jasmin,1,1.0,1.0,4.0,lucille,5.0,1.0,2.0
3464,district B,cell_2,cheyanne,1,1.0,1.0,8.0,nathan,3.0,0.0,15.0
3465,district B,cell_2,cheyanne,1,1.0,1.0,8.0,nikolas,5.0,0.0,2.0
3466,district B,cell_2,cheyanne,1,1.0,1.0,8.0,cheyanne,1.0,1.0,52.0
3467,district B,cell_2,cheyanne,1,1.0,1.0,8.0,spring,3.0,1.0,23.0
3468,district B,cell_2,cheyanne,1,1.0,1.0,8.0,elise,3.0,1.0,19.0
3469,district B,cell_2,cheyanne,1,1.0,1.0,8.0,tillie,5.0,1.0,5.0
3470,district B,cell_2,cheyanne,1,1.0,1.0,8.0,alwilda,5.0,1.0,0.0
3471,district B,cell_2,ormond,1,1.0,1.0,5.0,ormond,1.0,0.0,29.0
3472,district B,cell_2,ormond,1,1.0,1.0,5.0,willoughby,3.0,0.0,6.0
3473,district B,cell_2,ormond,1,1.0,1.0,5.0,alexander,3.0,0.0,3.0
3474,district B,cell_2,ormond,1,1.0,1.0,5.0,cora,2.0,1.0,30.0
3475,district B,cell_2,ormond,1,1.0,1.0,5.0,dottie,3.0,1.0,0.0
3476,district B,cell_2,victorine,1,1.0,1.0,6.0,areli,4.0,0.0,16.0
3477,district B,cell_2,victorine,1,1.0,1.0,6.0,chaz,4.0,0.0,10.0
3478,district B,cell_2,victorine,1,1.0,1.0,6.0,dan (2),3.0,0.0,1.0
3479,district B,cell_2,victorine,1,1.0,1.0,6.0,victorine,1.0,1.0,24.0
3480,district B,cell_2,victorine,1,1.0,1.0,6.0,mathilde,4.0,1.0,19.0
3481,district B,cell_2,victorine,1,1.0,1.0,6.0,gypsy,4.0,1.0,13.0
3482,district B,cell_2,jalen,1,1.0,1.0,5.0,jalen,1.0,0.0,56.0
3483,district B,cell_2,jalen,1,1.0,1.0,5.0,jeanna,2.0,1.0,34.0
3484,district B,cell_2,jalen,1,1.0,1.0,5.0,lashonda,3.0,1.0,7.0
3485,district B,cell_2,jalen,1,1.0,1.0,5.0,christie,3.0,1.0,6.0
3486,district B,cell_2,jalen,1,1.0,1.0,5.0,juliane,3.0,1.0,2.0
3487,district B,cell_2,sybilla,1,1.0,1.0,5.0,leon,3.0,0.0,18.0
3488,district B,cell_2,sybilla,1,1.0,1.0,5.0,sybilla,1.0,1.0,57.0
3489,district B,cell_2,sybilla,1,1.0,1.0,5.0,gisselle,3.0,1.0,25.0
3490,district B,cell_2,sybilla,1,1.0,1.0,5.0,karyn,3.0,1.0,12.0
3491,district B,cell_2,sybilla,1,1.0,1.0,5.0,elenora,5.0,1.0,2.0
3492,district B,cell_1,newton,1,1.0,1.0,6.0,newton,1.0,0.0,80.0
3493,district B,cell_1,newton,1,1.0,1.0,6.0,quintin,3.0,0.0,30.0
3494,district B,cell_1,newton,1,1.0,1.0,6.0,talbot,5.0,0.0,6.0
3495,district B,cell_1,newton,1,1.0,1.0,6.0,beckah,3.0,1.0,36.0
3496,district B,cell_1,newton,1,1.0,1.0,6.0,kailyn,3.0,1.0,28.0
3497,district B,cell_1,newton,1,1.0,1.0,6.0,madalyn,5.0,1.0,3.0
3498,district B,cell_1,aria,1,1.0,1.0,3.0,aria,1.0,1.0,54.0
3499,district B,cell_1,aria,1,1.0,1.0,3.0,madeline,3.0,1.0,22.0
3500,district B,cell_1,aria,1,1.0,1.0,3.0,cybill,5.0,1.0,2.0
3501,district B,cell_1,lumusi,1,1.0,1.0,4.0,terrell,3.0,0.0,2.0
3502,district B,cell_1,lumusi,1,1.0,1.0,4.0,lumusi,1.0,1.0,30.0
3503,district B,cell_1,lumusi,1,1.0,1.0,4.0,oralee,3.0,1.0,5.0
3504,district B,cell_1,lumusi,1,1.0,1.0,4.0,pattie,3.0,1.0,3.0
3505,district B,cell_1,carole,1,1.0,1.0,8.0,constantin,3.0,0.0,18.0
3506,district B,cell_1,carole,1,1.0,1.0,8.0,davis,5.0,0.0,1.0
3507,district B,cell_1,carole,1,1.0,1.0,8.0,carole,1.0,1.0,44.0
3508,district B,cell_1,carole,1,1.0,1.0,8.0,charita,3.0,1.0,24.0
3509,district B,cell_1,carole,1,1.0,1.0,8.0,harriett,3.0,1.0,20.0
3510,district B,cell_1,carole,1,1.0,1.0,8.0,astra,3.0,1.0,16.0
3511,district B,cell_1,carole,1,1.0,1.0,8.0,josephina,3.0,1.0,13.0
3512,district B,cell_1,carole,1,1.0,1.0,8.0,loreto,5.0,1.0,3.0
3513,district B,cell_1,ileen,1,1.0,1.0,8.0,elroy,2.0,0.0,45.0
3514,district B,cell_1,ileen,1,1.0,1.0,8.0,esau,3.0,0.0,15.0
3515,district B,cell_1,ileen,1,1.0,1.0,8.0,ignace,3.0,0.0,6.0
3516,district B,cell_1,ileen,1,1.0,1.0,8.0,jerold,3.0,0.0,1.0
3517,district B,cell_1,ileen,1,1.0,1.0,8.0,ileen,1.0,1.0,36.0
3518,district B,cell_1,ileen,1,1.0,1.0,8.0,c_cile,3.0,1.0,13.0
3519,district B,cell_1,ileen,1,1.0,1.0,8.0,bettye,3.0,1.0,10.0
3520,district B,cell_1,ileen,1,1.0,1.0,8.0,eldreda,3.0,1.0,5.0
3521,district B,cell_2,carlisa,1,1.0,1.0,8.0,percival,3.0,0.0,19.0
3522,district B,cell_2,carlisa,1,1.0,1.0,8.0,randell,3.0,0.0,18.0
3523,district B,cell_2,carlisa,1,1.0,1.0,8.0,raoul,3.0,0.0,10.0
